month,order_date,identifier,order_num,sub_order_num,quantity,order_status,manifesttime,sup_name,state,pin,reseller_state,reseller_pin,end_customer_state,end_customer_pin,gstin,hsn_code,gst_amount,gst_rate,meesho_price,net_commission,commission_gst,adj,shipping_charges_total,gst,taxable_shipping,shipping_gst_18_percent,meesho_price_plus_shipping_charges_total,tcs_taxable_amount,end_customer_state_new,financial_year,month_number,supplier_id
2023-06-01,2023-06-27,8icvx,334291255797,334291255797_1,1,Delivered,2023-06-27,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,523281,24ABVFA4063H1ZA,500720,14.20000000000000,5.00,298,0.000000000000000000,0.00000000000000,66,0,1.050000,62.8571428571429,11.314285714285713,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-04,8icvx,615686637589,615686637589_1,1,Delivered,2023-06-05,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,533003,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,323,0.000000000000000000,0.00000000000000,99,0,1.050000,94.2857142857143,16.971428571428568,323,307.6190476190476,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-01,8icvx,474349782035,474349782035_1,2,rto,2023-06-01,AFLOAT,Gujarat,383315,Karnataka,null,Karnataka,562130,24ABVFA4063H1ZA,540710,20.76000000000000,5.00,436,0.000000000000000000,0.00000000000000,0,144,1.050000,137.1428571428571,24.685714285714283,580,552.3809523809524,KARNATAKA,2023,6,188451
2023-06-01,2023-06-11,8icvx,839909833070,839909833070_1,1,Return,2023-06-11,AFLOAT,Gujarat,383315,Haryana,null,Haryana,125120,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,97,0,1.050000,92.3809523809524,16.628571428571426,299,284.7619047619048,HARYANA,2023,6,188451
2023-06-01,2023-06-25,8icvx,307700712710,307700712710_1,1,Shipped,2023-06-25,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,524318,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,323,0.000000000000000000,0.00000000000000,104,0,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-06,8icvx,505693528795,505693528795_1,1,rto,2023-06-06,AFLOAT,Gujarat,383315,Tamil Nadu,603201,Tamil Nadu,603310,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,273,0.000000000000000000,0.00000000000000,62,0,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-25,8icvx,893952531274,893952531274_1,1,Delivered,2023-06-25,AFLOAT,Gujarat,383315,Telangana,null,Telangana,503185,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,66,0,1.050000,62.8571428571429,11.314285714285713,299,284.7619047619048,TELANGANA,2023,6,188451
2023-06-01,2023-06-27,8icvx,552026665952,552026665952_1,1,Shipped,2023-06-27,AFLOAT,Gujarat,383315,West Bengal,null,West Bengal,735211,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,293,0.000000000000000000,0.00000000000000,90,0,1.050000,85.7142857142857,15.428571428571427,293,279.0476190476190,WEST BENGAL,2023,6,188451
2023-06-01,2023-06-30,8icvx,389151496368,389151496368_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,533288,24ABVFA4063H1ZA,540710,9.48000000000000,5.00,199,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,279,265.7142857142857,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-18,8icvx,451954936014,451954936014_1,1,Return,2023-06-18,AFLOAT,Gujarat,383315,Andhra Pradesh,522615,Andhra Pradesh,522615,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-07,8icvx,813019097935,813019097935_1,1,rto,2023-06-07,AFLOAT,Gujarat,383315,Andaman and Nicobar Islands,744106,Andaman and Nicobar Islands,744102,24ABVFA4063H1ZA,5407,15.68000000000000,5.00,329,0.000000000000000000,0.00000000000000,114,0,1.050000,108.5714285714286,19.542857142857140,329,313.3333333333333,ANDAMAN AND NICOBAR ISLANDS,2023,6,188451
2023-06-01,2023-06-26,8icvx,855337677041,855337677041_1,1,Delivered,2023-06-26,AFLOAT,Gujarat,383315,Bihar,800004,Bihar,800016,24ABVFA4063H1ZA,540710,13.96000000000000,5.00,293,0.000000000000000000,0.00000000000000,106,0,1.050000,80.9523809523810,14.571428571428570,266,253.3333333333333,BIHAR,2023,6,188451
2023-06-01,2023-06-30,8icvx,839674947942,839674947942_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Andhra Pradesh,523286,Andhra Pradesh,523286,24ABVFA4063H1ZA,500720,13.14000000000000,5.00,276,0.000000000000000000,0.00000000000000,89,0,1.050000,84.7619047619048,15.257142857142856,276,262.8571428571428,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-28,8icvx,702067472633,702067472633_1,1,Shipped,2023-06-28,AFLOAT,Gujarat,383315,Tamil Nadu,612202,Tamil Nadu,612202,24ABVFA4063H1ZA,540710,10.30000000000000,5.00,216,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,296,281.9047619047619,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-30,8icvx,157368249970,157368249970_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,521001,24ABVFA4063H1ZA,500720,13.20000000000000,5.00,277,0.000000000000000000,0.00000000000000,65,0,1.050000,61.9047619047619,11.142857142857142,277,263.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-30,8icvx,337879250840,337879250840_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Rajasthan,null,Rajasthan,321022,24ABVFA4063H1ZA,540710,14.34000000000000,5.00,301,0.000000000000000000,0.00000000000000,82,0,1.050000,78.0952380952381,14.057142857142855,301,286.6666666666666,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-30,8icvx,697566174882,697566174882_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,624001,24ABVFA4063H1ZA,500720,11.90000000000000,5.00,250,0.000000000000000000,0.00000000000000,89,0,1.050000,84.7619047619048,15.257142857142856,250,238.0952380952381,TAMIL NADU,2023,6,188451
null,2023-06-30,8icvx,299772339683,299772339683_1,1,Cancelled,2023-06-30,AFLOAT,Gujarat,383315,Andhra Pradesh,535128,Andhra Pradesh,535128,24ABVFA4063H1ZA,540710,9.44000000000000,5.00,198,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,278,264.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-23,8icvx,345244447299,345244447299_1,1,Delivered,2023-06-23,AFLOAT,Gujarat,383315,Odisha,759202,Odisha,753008,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,66,0,1.050000,62.8571428571429,11.314285714285713,299,284.7619047619048,ODISHA,2023,6,188451
2023-06-01,2023-06-13,8icvx,632966380619,632966380619_1,1,Delivered,2023-06-13,AFLOAT,Gujarat,383315,Madhya Pradesh,471201,Madhya Pradesh,471201,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,300,0.000000000000000000,0.00000000000000,65,0,1.050000,45.7142857142857,8.228571428571428,283,269.5238095238095,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-07,8icvx,922711180088,922711180088_1,1,Delivered,2023-06-07,AFLOAT,Gujarat,383315,Bihar,null,Bihar,847452,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,79,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,BIHAR,2023,6,188451
2023-06-01,2023-06-03,8icvx,953758711012,953758711012_1,1,Delivered,2023-06-03,AFLOAT,Gujarat,383315,Uttar Pradesh,null,Uttar Pradesh,284002,24ABVFA4063H1ZA,540710,15.44000000000000,5.00,324,0.000000000000000000,0.00000000000000,105,0,1.050000,100.0000000000000,18.000000000000000,324,308.5714285714286,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-19,8icvx,147149823741,147149823741_1,1,Delivered,2023-06-19,AFLOAT,Gujarat,383315,Andhra Pradesh,517214,Andhra Pradesh,517214,24ABVFA4063H1ZA,500720,14.00000000000000,5.00,294,0.000000000000000000,0.00000000000000,90,0,1.050000,66.6666666666667,11.999999999999998,274,260.9523809523810,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,378816998166,378816998166_1,1,rto,2023-06-15,AFLOAT,Gujarat,383315,Uttar Pradesh,null,Uttar Pradesh,201318,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,73,1.050000,69.5238095238095,12.514285714285712,291,277.1428571428571,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-22,8icvx,567244994632,567244994632_1,1,Shipped,2023-06-22,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,524123,24ABVFA4063H1ZA,540710,16.14000000000000,5.00,339,0.000000000000000000,0.00000000000000,104,0,1.050000,99.0476190476190,17.828571428571426,339,322.8571428571428,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-13,8icvx,871995814632,871995814632_1,1,Delivered,2023-06-13,AFLOAT,Gujarat,383315,Andhra Pradesh,535527,Andhra Pradesh,535547,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,293,0.000000000000000000,0.00000000000000,89,0,1.050000,84.7619047619048,15.257142857142856,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-19,8icvx,377270729566,377270729566_1,1,Delivered,2023-06-19,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,524306,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,64,1.050000,60.9523809523810,10.971428571428570,283,269.5238095238095,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-12,8icvx,567403229555,567403229555_1,1,rto,2023-06-12,AFLOAT,Gujarat,383315,Telangana,500070,Telangana,509406,24ABVFA4063H1ZA,500720,13.90000000000000,5.00,292,0.000000000000000000,0.00000000000000,88,0,1.050000,83.8095238095238,15.085714285714285,292,278.0952380952381,TELANGANA,2023,6,188451
2023-06-01,2023-06-27,8icvx,480483328614,480483328614_2,1,Shipped,2023-06-27,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,523166,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,274,0.000000000000000000,0.00000000000000,64,0,1.050000,60.9523809523810,10.971428571428570,274,260.9523809523810,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-29,8icvx,381648283709,381648283709_1,1,Shipped,2023-06-29,AFLOAT,Gujarat,383315,Tamilnadu,614616,Tamilnadu,614616,24ABVFA4063H1ZA,540710,10.30000000000000,5.00,216,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,296,281.9047619047619,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-21,8icvx,553690848417,553690848417_1,1,Delivered,2023-06-21,AFLOAT,Gujarat,383315,Telangana,null,Telangana,508233,24ABVFA4063H1ZA,500720,14.00000000000000,5.00,294,0.000000000000000000,0.00000000000000,90,0,1.050000,85.7142857142857,15.428571428571427,294,280.0000000000000,TELANGANA,2023,6,188451
2023-06-01,2023-06-23,8icvx,116631569248,116631569248_1,1,Delivered,2023-06-23,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,534001,24ABVFA4063H1ZA,500720,15.86000000000000,5.00,333,0.000000000000000000,0.00000000000000,104,0,1.050000,99.0476190476190,17.828571428571426,333,317.1428571428571,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-30,8icvx,875034969805,875034969805_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,631604,24ABVFA4063H1ZA,540710,9.44000000000000,5.00,198,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,278,264.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-06,8icvx,720876576071,720876576071_1,1,Delivered,2023-06-06,AFLOAT,Gujarat,383315,Andhra Pradesh,522238,Andhra Pradesh,522238,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,273,0.000000000000000000,0.00000000000000,62,0,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-03,8icvx,341834224517,341834224517_1,1,Delivered,2023-06-04,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,522201,24ABVFA4063H1ZA,5407,23.14000000000000,5.00,486,0.000000000000000000,0.00000000000000,88,0,1.050000,83.8095238095238,15.085714285714285,486,462.8571428571428,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-21,8icvx,629886466702,629886466702_1,1,Delivered,2023-06-21,AFLOAT,Gujarat,383315,Madhya Pradesh,null,Madhya Pradesh,475330,24ABVFA4063H1ZA,540710,14.96000000000000,5.00,314,0.000000000000000000,0.00000000000000,96,0,1.050000,82.8571428571429,14.914285714285711,305,290.4761904761905,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-21,8icvx,552485059419,552485059419_1,1,Delivered,2023-06-21,AFLOAT,Gujarat,383315,Karnataka,null,Karnataka,562129,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,300,0.000000000000000000,0.00000000000000,66,0,1.050000,62.8571428571429,11.314285714285713,300,285.7142857142857,KARNATAKA,2023,6,188451
2023-06-01,2023-06-10,8icvx,884964398855,884964398855_1,1,Delivered,2023-06-10,AFLOAT,Gujarat,383315,Up,221003,Up,221003,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,273,0.000000000000000000,0.00000000000000,62,0,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-29,8icvx,642920096890,642920096890_1,1,Shipped,2023-06-29,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,605754,24ABVFA4063H1ZA,540710,10.30000000000000,5.00,216,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,296,281.9047619047619,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-20,8icvx,251751000551,251751000551_1,1,Delivered,2023-06-20,AFLOAT,Gujarat,383315,Telangana,null,Telangana,505469,24ABVFA4063H1ZA,540710,15.24000000000000,5.00,320,0.000000000000000000,0.00000000000000,82,0,1.050000,78.0952380952381,14.057142857142855,320,304.7619047619048,TELANGANA,2023,6,188451
2023-06-01,2023-06-15,8icvx,825621108735,825621108735_1,1,rto,2023-06-16,AFLOAT,Gujarat,383315,Others,null,Others,751007,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,323,0.000000000000000000,0.00000000000000,104,0,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,ODISHA,2023,6,188451
2023-06-01,2023-06-28,8icvx,173294994430,173294994430_1,1,Shipped,2023-06-28,AFLOAT,Gujarat,383315,Andhra Pradesh,523303,Andhra Pradesh,523303,24ABVFA4063H1ZA,540710,10.30000000000000,5.00,216,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,296,281.9047619047619,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-21,8icvx,488063499825,488063499825_1,1,Delivered,2023-06-21,AFLOAT,Gujarat,383315,Andhra Pradesh,518102,Andhra Pradesh,518102,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,293,0.000000000000000000,0.00000000000000,90,0,1.050000,85.7142857142857,15.428571428571427,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-21,8icvx,302209294772,302209294772_1,1,Delivered,2023-06-21,AFLOAT,Gujarat,383315,Kerala,null,Kerala,689691,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,219,0.000000000000000000,0.00000000000000,0,65,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,KERALA,2023,6,188451
2023-06-01,2023-06-16,8icvx,705461972245,705461972245_1,1,Delivered,2023-06-17,AFLOAT,Gujarat,383315,Maharashtra,null,Maharashtra,414502,24ABVFA4063H1ZA,540704,14.30000000000000,5.00,300,0.000000000000000000,0.00000000000000,64,0,1.050000,60.9523809523810,10.971428571428570,300,285.7142857142857,MAHARASHTRA,2023,6,188451
2023-06-01,2023-06-25,8icvx,320469840590,320469840590_1,1,Delivered,2023-06-25,AFLOAT,Gujarat,383315,Bihar,800011,Bihar,800018,24ABVFA4063H1ZA,540710,13.52000000000000,5.00,284,0.000000000000000000,0.00000000000000,65,0,1.050000,61.9047619047619,11.142857142857142,284,270.4761904761905,BIHAR,2023,6,188451
2023-06-01,2023-06-02,8icvx,254753808285,254753808285_1,1,Delivered,2023-06-02,AFLOAT,Gujarat,383315,Madhya Pradesh,482002,Madhya Pradesh,482002,24ABVFA4063H1ZA,540710,15.44000000000000,5.00,324,0.000000000000000000,0.00000000000000,105,0,1.050000,100.0000000000000,18.000000000000000,324,308.5714285714286,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-12,8icvx,264646352169,264646352169_1,1,Delivered,2023-06-12,AFLOAT,Gujarat,383315,Assam,null,Assam,788011,24ABVFA4063H1ZA,540710,15.76000000000000,5.00,331,0.000000000000000000,0.00000000000000,113,0,1.050000,107.6190476190476,19.371428571428570,331,315.2380952380952,ASSAM,2023,6,188451
null,2023-06-16,8icvx,752168022672,752168022672_1,1,Cancelled,2023-06-16,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,621718,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,274,0.000000000000000000,0.00000000000000,63,0,1.050000,60.0000000000000,10.799999999999999,274,260.9523809523810,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-19,8icvx,279012577224,279012577224_1,1,Delivered,2023-06-19,AFLOAT,Gujarat,383315,Rajasthan,326501,Rajasthan,326501,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,64,1.050000,60.9523809523810,10.971428571428570,282,268.5714285714286,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-10,8icvx,627826769770,627826769770_1,1,rto,2023-06-11,AFLOAT,Gujarat,383315,Bihar,847230,Bihar,847223,24ABVFA4063H1ZA,540704,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,63,0,1.050000,60.0000000000000,10.799999999999999,299,284.7619047619048,BIHAR,2023,6,188451
2023-06-01,2023-06-05,8icvx,490747474898,490747474898_1,1,Return,2023-06-05,AFLOAT,Gujarat,383315,Andhra Pradesh,530012,Andhra Pradesh,530012,24ABVFA4063H1ZA,540710,13.58000000000000,5.00,285,0.000000000000000000,0.00000000000000,63,0,1.050000,60.0000000000000,10.799999999999999,285,271.4285714285714,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,337627586802,337627586802_1,1,rto,2023-06-15,AFLOAT,Gujarat,383315,Andhra Pradesh,524101,Andhra Pradesh,524410,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,273,0.000000000000000000,0.00000000000000,63,0,1.050000,60.0000000000000,10.799999999999999,273,260.0000000000000,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-09,8icvx,642903120456,642903120456_1,1,Delivered,2023-06-10,AFLOAT,Gujarat,383315,Uttar Pradesh,226001,Uttar Pradesh,226001,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,293,0.000000000000000000,0.00000000000000,88,0,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-25,8icvx,501372716210,501372716210_1,1,Shipped,2023-06-25,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,534145,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,274,0.000000000000000000,0.00000000000000,64,0,1.050000,60.9523809523810,10.971428571428570,274,260.9523809523810,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-09,8icvx,327013444468,327013444468_1,1,Delivered,2023-06-09,AFLOAT,Gujarat,383315,West Bengal,735122,West Bengal,735122,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,323,0.000000000000000000,0.00000000000000,106,0,1.050000,100.9523809523810,18.171428571428570,323,307.6190476190476,WEST BENGAL,2023,6,188451
2023-06-01,2023-06-23,8icvx,726698639576,726698639576_1,1,Shipped,2023-06-23,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,608301,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,297,282.8571428571428,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-28,8icvx,810760564796,810760564796_1,1,Delivered,2023-06-28,AFLOAT,Gujarat,383315,Karnataka,null,Karnataka,585310,24ABVFA4063H1ZA,500720,14.20000000000000,5.00,298,0.000000000000000000,0.00000000000000,66,0,1.050000,62.8571428571429,11.314285714285713,298,283.8095238095238,KARNATAKA,2023,6,188451
2023-06-01,2023-06-13,8icvx,960784417505,960784417505_1,1,Delivered,2023-06-13,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,605701,24ABVFA4063H1ZA,540710,14.62000000000000,5.00,307,0.000000000000000000,0.00000000000000,88,0,1.050000,83.8095238095238,15.085714285714285,307,292.3809523809524,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-27,8icvx,522476033756,522476033756_1,1,Shipped,2023-06-27,AFLOAT,Gujarat,383315,West Bengal,743270,West Bengal,743270,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,217,0.000000000000000000,0.00000000000000,0,80,1.050000,62.8571428571429,11.314285714285713,277,263.8095238095238,WEST BENGAL,2023,6,188451
2023-06-01,2023-06-17,8icvx,270779781383,270779781383_1,1,Delivered,2023-06-18,AFLOAT,Gujarat,383315,Tamil Nadu,600039,Tamil Nadu,600039,24ABVFA4063H1ZA,540710,15.34000000000000,5.00,322,0.000000000000000000,0.00000000000000,106,0,1.050000,100.9523809523810,18.171428571428570,322,306.6666666666666,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-04,8icvx,807167838923,807167838923_1,1,Delivered,2023-06-05,AFLOAT,Gujarat,383315,Madhya Pradesh,null,Madhya Pradesh,485115,24ABVFA4063H1ZA,5407,15.48000000000000,5.00,325,0.000000000000000000,0.00000000000000,99,0,1.050000,94.2857142857143,16.971428571428568,325,309.5238095238095,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-10,8icvx,570282425880,570282425880_1,1,Delivered,2023-06-10,AFLOAT,Gujarat,383315,Tamil Nadu,null,Tamil Nadu,632514,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,293,0.000000000000000000,0.00000000000000,88,0,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-22,8icvx,286640499908,286640499908_1,1,Delivered,2023-06-23,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,517640,24ABVFA4063H1ZA,540710,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,72,0,1.050000,68.5714285714286,12.342857142857142,299,284.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-23,8icvx,472599636777,472599636777_1,1,Delivered,2023-06-23,AFLOAT,Gujarat,383315,Uttar Pradesh,221001,Uttar Pradesh,221001,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,273,0.000000000000000000,0.00000000000000,64,0,1.050000,60.9523809523810,10.971428571428570,273,260.0000000000000,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-16,8icvx,200908742063,200908742063_1,1,rto,2023-06-17,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,533234,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-30,8icvx,944067159282,944067159282_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Chhattisgarh,492001,Chhattisgarh,492001,24ABVFA4063H1ZA,540710,9.82000000000000,5.00,206,0.000000000000000000,0.00000000000000,0,80,1.050000,76.1904761904762,13.714285714285714,286,272.3809523809524,CHHATTISGARH,2023,6,188451
null,2023-06-11,8icvx,421240733991,421240733991_1,1,rto,2023-06-11,AFLOAT,Gujarat,383315,Karnataka,null,Karnataka,573124,24ABVFA4063H1ZA,5407,19.48000000000000,5.00,409,0.000000000000000000,0.00000000000000,126,0,1.050000,120.0000000000000,21.599999999999998,409,389.5238095238095,KARNATAKA,2023,6,188451
2023-06-01,2023-06-30,8icvx,918844562132,918844562132_1,1,Shipped,2023-06-30,AFLOAT,Gujarat,383315,Tamil Nadu,600078,Tamil Nadu,600069,24ABVFA4063H1ZA,500720,12.24000000000000,5.00,257,0.000000000000000000,0.00000000000000,63,0,1.050000,60.0000000000000,10.799999999999999,257,244.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-18,8icvx,202079839462,202079839462_1,1,Delivered,2023-06-18,AFLOAT,Gujarat,383315,Telangana,null,Telangana,505462,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,299,0.000000000000000000,0.00000000000000,65,0,1.050000,61.9047619047619,11.142857142857142,299,284.7619047619048,TELANGANA,2023,6,188451
2023-06-01,2023-06-10,8icvx,593091475422,593091475422_1,1,rto,2023-06-10,AFLOAT,Gujarat,383315,Andhra Pradesh,null,Andhra Pradesh,533287,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,323,0.000000000000000000,0.00000000000000,106,0,1.050000,100.9523809523810,18.171428571428570,323,307.6190476190476,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-19,8icvx,137743611537,137743611537_1,1,Delivered,2023-06-19,AFLOAT,Gujarat,383315,Andhra Pradesh,535547,Andhra Pradesh,535547,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,73,1.050000,69.5238095238095,12.514285714285712,291,277.1428571428571,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-01,8icvx,669096047589,669096047589_1,1,Delivered,2023-06-02,AFLOAT,Gujarat,383315,Rajasthan,305201,Rajasthan,305201,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,218,0.000000000000000000,0.00000000000000,0,72,1.050000,68.5714285714286,12.342857142857142,290,276.1904761904762,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-02,8icvx,978374765643,978374765643_1,1,rto,2023-06-03,AFLOAT,Gujarat,383315,Uttar Pradesh,273408,Uttar Pradesh,273408,24ABVFA4063H1ZA,5407,15.06000000000000,5.00,316,0.000000000000000000,0.00000000000000,104,0,1.050000,99.0476190476190,17.828571428571426,316,300.9523809523810,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-03,8icvx,690750742429,690750742429_1,1,Return,2023-06-04,AFLOAT,Gujarat,383315,Punjab,144620,Punjab,144620,24ABVFA4063H1ZA,500720,12.82000000000000,5.00,269,0.000000000000000000,0.00000000000000,62,0,1.050000,59.0476190476190,10.628571428571428,269,256.1904761904762,PUNJAB,2023,6,188451
