month,order_date,identifier,order_num,sub_order_num,order_status,manifesttime,sup_name,state,pin,reseller_state,reseller_pin,gstin,hsn_code,gst_amount,gst_rate,end_customer_pin,end_customer_state,meesho_price,net_commission,commission_gst,adj,shipping_charges_total,quantity,penalty,cancel_return_date,gst,taxable_shipping,shipping_gst_18_percent,meesho_price_plus_shipping_charges_total,tcs_taxable_amount,end_customer_state_new,financial_year,month_number,supplier_id
2023-06-01,2023-05-31,8icvx,305564388733,305564388733_1,rto,2023-05-31,AFLOAT,Gujarat,383315,Uttar Pradesh,null,24ABVFA4063H1ZA,540710,15.44000000000000,5.00,229307,Uttar Pradesh,324,0.000000000000000000,0.00000000000000,105,0,1,0.0,2023-06-09,1.050000,100.0000000000000,18.000000000000000,324,308.5714285714286,UTTAR PRADESH,2023,6,188451
null,2023-06-12,8icvx,902558716165,902558716165_1,Cancelled,2023-06-12,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,533436,Andhra Pradesh,299,0.000000000000000000,0.00000000000000,97,0,1,null,2023-06-12,1.050000,92.3809523809524,16.628571428571426,299,284.7619047619048,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-28,8icvx,249618040274,249618040274_1,rto,2023-05-28,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,18.24000000000000,5.00,614620,Tamil Nadu,383,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-07,1.050000,99.0476190476190,17.828571428571426,383,364.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-11,8icvx,863969588228,863969588228_1,rto,2023-06-11,AFLOAT,Gujarat,383315,Andhra Pradesh,522259,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,522259,Andhra Pradesh,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-16,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-05,8icvx,121531183149,121531183149_1,rto,2023-06-06,AFLOAT,Gujarat,383315,Andhra Pradesh,517501,24ABVFA4063H1ZA,500720,12.82000000000000,5.00,517501,Andhra Pradesh,269,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-13,1.050000,59.0476190476190,10.628571428571428,269,256.1904761904762,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,618979258018,618979258018_1,rto,2023-06-15,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.34000000000000,5.00,534146,Andhra Pradesh,217,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-22,1.050000,76.1904761904762,13.714285714285714,297,282.8571428571428,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-24,8icvx,992995644327,992995644327_1,rto,2023-06-24,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.30000000000000,5.00,636304,Tamil Nadu,216,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-30,1.050000,76.1904761904762,13.714285714285714,296,281.9047619047619,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-05,8icvx,367206158612,367206158612_1,rto,2023-06-05,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,14.20000000000000,5.00,534475,Andhra Pradesh,298,0.000000000000000000,0.00000000000000,71,0,1,0.0,2023-06-11,1.050000,67.6190476190476,12.171428571428570,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-20,8icvx,172477473632,172477473632_1,Return,2023-06-20,AFLOAT,Gujarat,383315,Telangana,507123,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,507140,Telangana,300,0.000000000000000000,0.00000000000000,98,0,1,0.0,2023-06-29,1.050000,93.3333333333333,16.799999999999997,300,285.7142857142857,TELANGANA,2023,6,188451
2023-06-01,2023-06-15,8icvx,197798574333,197798574333_1,rto,2023-06-15,AFLOAT,Gujarat,383315,Goa,141003,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,141001,Goa,323,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-21,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,PUNJAB,2023,6,188451
2023-06-01,2023-06-08,8icvx,581317935582,581317935582_1,rto,2023-06-08,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,14.20000000000000,5.00,614616,Tamil Nadu,298,0.000000000000000000,0.00000000000000,71,0,1,0.0,2023-06-19,1.050000,67.6190476190476,12.171428571428570,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-07,8icvx,227077495556,227077495556_1,rto,2023-06-08,AFLOAT,Gujarat,383315,Bihar,null,24ABVFA4063H1ZA,5407,52.06000000000000,5.00,813222,Bihar,1093,0.000000000000000000,0.00000000000000,96,0,1,0.0,2023-06-14,1.050000,91.4285714285714,16.457142857142856,1093,1040.9523809523810,BIHAR,2023,6,188451
2023-06-01,2023-06-14,8icvx,315879363717,315879363717_1,rto,2023-06-14,AFLOAT,Gujarat,383315,West Bengal,null,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,711101,West Bengal,300,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-24,1.050000,61.9047619047619,11.142857142857142,300,285.7142857142857,WEST BENGAL,2023,6,188451
null,2023-06-16,8icvx,752168022672,752168022672_1,Cancelled,2023-06-16,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,621718,Tamil Nadu,274,0.000000000000000000,0.00000000000000,63,0,1,null,2023-06-19,1.050000,60.0000000000000,10.799999999999999,274,260.9523809523810,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-09,8icvx,536168315855,536168315855_1,rto,2023-06-10,AFLOAT,Gujarat,383315,Madhya Pradesh,480667,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,480667,Madhya Pradesh,219,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-20,1.050000,76.1904761904762,13.714285714285714,299,284.7619047619048,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-12,8icvx,395918023589,395918023589_1,Return,2023-06-12,AFLOAT,Gujarat,383315,Uttar Pradesh,null,24ABVFA4063H1ZA,500720,14.20000000000000,5.00,222202,Uttar Pradesh,298,0.000000000000000000,0.00000000000000,97,0,1,0.0,2023-06-16,1.050000,92.3809523809524,16.628571428571426,298,283.8095238095238,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,900429546877,900429546877_1,rto,2023-06-15,AFLOAT,Gujarat,383315,Tamil Nadu,600021,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,600021,Tamil Nadu,300,0.000000000000000000,0.00000000000000,98,0,1,0.0,2023-06-20,1.050000,93.3333333333333,16.799999999999997,300,285.7142857142857,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-08,8icvx,355103771650,355103771650_1,rto,2023-06-08,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,614616,Tamil Nadu,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-21,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-24,8icvx,825133384700,825133384700_1,rto,2023-05-24,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,17.00000000000000,5.00,533297,Andhra Pradesh,357,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-05,1.050000,83.8095238095238,15.085714285714285,357,340.0000000000000,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,825621108735,825621108735_1,rto,2023-06-16,AFLOAT,Gujarat,383315,Others,null,24ABVFA4063H1ZA,540710,15.38000000000000,5.00,751007,Others,323,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-26,1.050000,99.0476190476190,17.828571428571426,323,307.6190476190476,ODISHA,2023,6,188451
2023-06-01,2023-06-07,8icvx,132245073457,132245073457_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,501301,Telangana,219,0.000000000000000000,0.00000000000000,0,87,1,0.0,2023-06-15,1.050000,82.8571428571429,14.914285714285711,306,291.4285714285714,TELANGANA,2023,6,188451
2023-05-01,2023-05-27,8icvx,909318243160,909318243160_1,rto,2023-05-28,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,516105,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-08,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-29,8icvx,299917687390,299917687390_1,rto,2023-05-29,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,524004,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,72,1,0.0,2023-06-04,1.050000,68.5714285714286,12.342857142857142,290,276.1904761904762,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-02,8icvx,343231461053,343231461053_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,523264,Andhra Pradesh,273,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-12,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-25,8icvx,610047493928,610047493928_1,rto,2023-05-25,AFLOAT,Gujarat,383315,Telangana,503164,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,503164,Telangana,300,0.000000000000000000,0.00000000000000,97,0,1,0.0,2023-06-06,1.050000,92.3809523809524,16.628571428571426,300,285.7142857142857,TELANGANA,2023,6,188451
2023-06-01,2023-06-04,8icvx,732063642215,732063642215_1,Return,2023-06-05,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,500720,12.34000000000000,5.00,502109,Telangana,259,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-22,1.050000,59.0476190476190,10.628571428571428,259,246.6666666666667,TELANGANA,2023,6,188451
2023-05-01,2023-05-26,8icvx,206069820149,206069820149_1,rto,2023-05-26,AFLOAT,Gujarat,383315,Uttar Pradesh,null,24ABVFA4063H1ZA,540710,15.48000000000000,5.00,212303,Uttar Pradesh,325,0.000000000000000000,0.00000000000000,105,0,1,0.0,2023-06-06,1.050000,100.0000000000000,18.000000000000000,325,309.5238095238095,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-23,8icvx,469274624308,469274624308_1,Return,2023-06-23,AFLOAT,Gujarat,383315,maharastra,416119,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,416119,maharastra,218,0.000000000000000000,0.00000000000000,0,73,1,0.0,2023-06-29,1.050000,69.5238095238095,12.514285714285712,291,277.1428571428571,MAHARASHTRA,2023,6,188451
2023-05-01,2023-05-13,8icvx,661907891181,661907891181_1,rto,2023-05-13,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,540710,16.82000000000000,5.00,603204,Tamil Nadu,353,0.000000000000000000,0.00000000000000,74,0,1,0.0,2023-06-07,1.050000,70.4761904761905,12.685714285714283,353,336.1904761904762,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-02,8icvx,721390533872,721390533872_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,600116,Tamil Nadu,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-14,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-06,8icvx,871479597867,871479597867_1,rto,2023-06-06,AFLOAT,Gujarat,383315,Madhya Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,456006,Madhya Pradesh,219,0.000000000000000000,0.00000000000000,0,85,1,0.0,2023-06-12,1.050000,80.9523809523810,14.571428571428570,304,289.5238095238095,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-17,8icvx,933667606630,933667606630_1,rto,2023-06-17,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,636201,Tamil Nadu,299,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-26,1.050000,61.9047619047619,11.142857142857142,299,284.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-24,8icvx,975572157634,975572157634_1,rto,2023-06-24,AFLOAT,Gujarat,383315,Haryana,121106,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,121106,Haryana,218,0.000000000000000000,0.00000000000000,0,73,1,0.0,2023-06-30,1.050000,69.5238095238095,12.514285714285712,291,277.1428571428571,HARYANA,2023,6,188451
2023-05-01,2023-05-20,8icvx,490563969155,490563969155_1,rto,2023-05-20,AFLOAT,Gujarat,383315,Uttar Pradesh,null,24ABVFA4063H1ZA,5407,15.24000000000000,5.00,271403,Uttar Pradesh,320,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-05,1.050000,99.0476190476190,17.828571428571426,320,304.7619047619048,UTTAR PRADESH,2023,6,188451
2023-06-01,2023-06-15,8icvx,770708777000,770708777000_1,Return,2023-06-16,AFLOAT,Gujarat,383315,Andhra Pradesh,518301,24ABVFA4063H1ZA,5407,24.58000000000000,5.00,518301,Andhra Pradesh,516,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-24,1.050000,84.7619047619048,15.257142857142856,516,491.4285714285714,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-17,8icvx,382396613267,382396613267_1,rto,2023-06-17,AFLOAT,Gujarat,383315,Bihar,800024,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,847235,Bihar,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-18,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,BIHAR,2023,6,188451
2023-06-01,2023-06-14,8icvx,908572488775,908572488775_1,rto,2023-06-14,AFLOAT,Gujarat,383315,Andhra Pradesh,534101,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,534101,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,64,1,0.0,2023-06-22,1.050000,60.9523809523810,10.971428571428570,283,269.5238095238095,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-09,8icvx,382834539203,382834539203_1,rto,2023-06-10,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,600118,Tamil Nadu,273,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-17,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-01,8icvx,555817675902,555817675902_1,Return,2023-06-01,AFLOAT,Gujarat,383315,Madhya Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,480001,Madhya Pradesh,219,0.000000000000000000,0.00000000000000,0,72,1,0.0,2023-06-09,1.050000,68.5714285714286,12.342857142857142,291,277.1428571428571,MADHYA PRADESH,2023,6,188451
2023-06-01,2023-06-04,8icvx,197026724906,197026724906_1,rto,2023-06-05,AFLOAT,Gujarat,383315,Karnataka,571107,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,571107,Karnataka,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-12,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,KARNATAKA,2023,6,188451
2023-06-01,2023-06-18,8icvx,451954936014,451954936014_1,Return,2023-06-18,AFLOAT,Gujarat,383315,Andhra Pradesh,522615,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,522615,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-28,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-07,8icvx,846737174488,846737174488_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Karnataka,null,24ABVFA4063H1ZA,500720,12.82000000000000,5.00,560100,Karnataka,269,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-15,1.050000,59.0476190476190,10.628571428571428,269,256.1904761904762,KARNATAKA,2023,6,188451
2023-06-01,2023-06-19,8icvx,350057812111,350057812111_1,rto,2023-06-19,AFLOAT,Gujarat,383315,Rajasthan,302002,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,302002,Rajasthan,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-24,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-05,8icvx,585029878970,585029878970_1,rto,2023-06-05,AFLOAT,Gujarat,383315,Maharashtra,425001,24ABVFA4063H1ZA,540710,14.68000000000000,5.00,425002,Maharashtra,308,0.000000000000000000,0.00000000000000,71,0,1,0.0,2023-06-16,1.050000,59.0476190476190,10.628571428571428,299,284.7619047619048,MAHARASHTRA,2023,6,188451
2023-05-01,2023-05-13,8icvx,235377663049,235377663049_1,rto,2023-05-13,AFLOAT,Gujarat,383315,Chandigarh,null,24ABVFA4063H1ZA,540710,7.96000000000000,5.00,492013,Chandigarh,167,0.000000000000000000,0.00000000000000,0,65,1,0.0,2023-06-15,1.050000,61.9047619047619,11.142857142857142,232,220.9523809523809,CHHATTISGARH,2023,6,188451
2023-06-01,2023-06-05,8icvx,305515631284,305515631284_1,rto,2023-06-05,AFLOAT,Gujarat,383315,Odisha,765017,24ABVFA4063H1ZA,500720,14.34000000000000,5.00,765017,Odisha,301,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-13,1.050000,60.9523809523810,10.971428571428570,301,286.6666666666666,ODISHA,2023,6,188451
2023-06-01,2023-06-20,8icvx,542062085492,542062085492_1,rto,2023-06-20,AFLOAT,Gujarat,383315,Telangana,505503,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,505504,Telangana,300,0.000000000000000000,0.00000000000000,66,0,1,0.0,2023-06-27,1.050000,62.8571428571429,11.314285714285713,300,285.7142857142857,TELANGANA,2023,6,188451
2023-06-01,2023-06-17,8icvx,409323955634,409323955634_1,rto,2023-06-18,AFLOAT,Gujarat,383315,Delhi,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,110075,Delhi,219,0.000000000000000000,0.00000000000000,0,64,1,0.0,2023-06-27,1.050000,60.9523809523810,10.971428571428570,283,269.5238095238095,DELHI,2023,6,188451
2023-05-01,2023-05-29,8icvx,156294056564,156294056564_1,rto,2023-05-29,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,524201,Andhra Pradesh,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-15,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-02,8icvx,745004894685,745004894685_1,Return,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,532001,24ABVFA4063H1ZA,5407,50.10000000000000,5.00,532001,Andhra Pradesh,1052,0.000000000000000000,0.00000000000000,103,0,1,0.0,2023-06-09,1.050000,98.0952380952381,17.657142857142855,1052,1001.9047619047618,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-09,8icvx,341482006857,341482006857_1,Return,2023-06-09,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,500720,14.58000000000000,5.00,500037,Telangana,306,0.000000000000000000,0.00000000000000,70,0,1,0.0,2023-06-24,1.050000,66.6666666666667,11.999999999999998,306,291.4285714285714,TELANGANA,2023,6,188451
2023-06-01,2023-06-07,8icvx,419771171148,419771171148_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,631702,Tamil Nadu,300,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-14,1.050000,60.9523809523810,10.971428571428570,300,285.7142857142857,TAMIL NADU,2023,6,188451
2023-05-01,2023-05-25,8icvx,482650295122,482650295122_1,rto,2023-05-25,AFLOAT,Gujarat,383315,Telangana,500094,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,500094,Telangana,219,0.000000000000000000,0.00000000000000,0,71,1,0.0,2023-06-02,1.050000,67.6190476190476,12.171428571428570,290,276.1904761904762,TELANGANA,2023,6,188451
2023-06-01,2023-06-13,8icvx,592790482064,592790482064_1,rto,2023-06-13,AFLOAT,Gujarat,383315,Maharashtra,444705,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,444607,Maharashtra,218,0.000000000000000000,0.00000000000000,0,73,1,0.0,2023-06-26,1.050000,69.5238095238095,12.514285714285712,291,277.1428571428571,MAHARASHTRA,2023,6,188451
2023-06-01,2023-06-15,8icvx,177171789971,177171789971_1,rto,2023-06-15,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.90000000000000,5.00,522413,Andhra Pradesh,292,0.000000000000000000,0.00000000000000,89,0,1,0.0,2023-06-27,1.050000,84.7619047619048,15.257142857142856,292,278.0952380952381,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-16,8icvx,775006131442,775006131442_1,rto,2023-06-16,AFLOAT,Gujarat,383315,Rajasthan,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,302012,Rajasthan,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-30,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,RAJASTHAN,2023,6,188451
2023-05-01,2023-05-28,8icvx,787203189304,787203189304_1,Return,2023-05-28,AFLOAT,Gujarat,383315,West Bengal,733141,24ABVFA4063H1ZA,540710,17.76000000000000,5.00,733141,West Bengal,373,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-06,1.050000,99.0476190476190,17.828571428571426,373,355.2380952380952,WEST BENGAL,2023,6,188451
2023-06-01,2023-06-12,8icvx,543332745834,543332745834_1,rto,2023-06-12,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,14.24000000000000,5.00,604001,Tamil Nadu,299,0.000000000000000000,0.00000000000000,64,0,1,0.0,2023-06-30,1.050000,60.9523809523810,10.971428571428570,299,284.7619047619048,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-04,8icvx,406196022998,406196022998_1,rto,2023-06-05,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,20.86000000000000,5.00,507115,Telangana,438,0.000000000000000000,0.00000000000000,0,144,2,0.0,2023-06-15,1.050000,137.1428571428571,24.685714285714283,582,554.2857142857142,TELANGANA,2023,6,188451
2023-06-01,2023-06-07,8icvx,624349678911,624349678911_1,rto,2023-06-07,AFLOAT,Gujarat,383315,Karnataka,null,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,563139,Karnataka,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-12,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,KARNATAKA,2023,6,188451
2023-06-01,2023-06-02,8icvx,547478558224,547478558224_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Tamil Nadu,602021,24ABVFA4063H1ZA,540710,10.44000000000000,5.00,602021,Tamil Nadu,219,0.000000000000000000,0.00000000000000,0,79,1,0.0,2023-06-13,1.050000,75.2380952380952,13.542857142857143,298,283.8095238095238,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-09,8icvx,655778226402,655778226402_1,rto,2023-06-10,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,500720,13.00000000000000,5.00,600118,Tamil Nadu,273,0.000000000000000000,0.00000000000000,62,0,1,0.0,2023-06-17,1.050000,59.0476190476190,10.628571428571428,273,260.0000000000000,TAMIL NADU,2023,6,188451
null,2023-06-13,8icvx,725686161826,725686161826_1,Cancelled,2023-06-13,AFLOAT,Gujarat,383315,Odisha,764045,24ABVFA4063H1ZA,540710,13.48000000000000,5.00,764048,Odisha,283,0.000000000000000000,0.00000000000000,64,0,1,null,2023-06-14,1.050000,60.9523809523810,10.971428571428570,283,269.5238095238095,ODISHA,2023,6,188451
2023-05-01,2023-05-26,8icvx,568328326631,568328326631_1,rto,2023-05-27,AFLOAT,Gujarat,383315,Tamil Nadu,null,24ABVFA4063H1ZA,5407,14.14000000000000,5.00,631209,Tamil Nadu,297,0.000000000000000000,0.00000000000000,110,0,1,0.0,2023-06-09,1.050000,104.7619047619048,18.857142857142858,297,282.8571428571428,TAMIL NADU,2023,6,188451
2023-06-01,2023-06-03,8icvx,206163811453,206163811453_1,rto,2023-06-03,AFLOAT,Gujarat,383315,Andhra Pradesh,522003,24ABVFA4063H1ZA,500720,13.96000000000000,5.00,522213,Andhra Pradesh,293,0.000000000000000000,0.00000000000000,88,0,1,0.0,2023-06-13,1.050000,83.8095238095238,15.085714285714285,293,279.0476190476190,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-23,8icvx,935736388934,935736388934_1,rto,2023-05-23,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,14.72000000000000,5.00,520001,Andhra Pradesh,309,0.000000000000000000,0.00000000000000,104,0,1,0.0,2023-06-01,1.050000,99.0476190476190,17.828571428571426,309,294.2857142857143,ANDHRA PRADESH,2023,6,188451
null,2023-06-17,8icvx,766765977751,766765977751_1,Cancelled,2023-06-17,AFLOAT,Gujarat,383315,Andhra Pradesh,535579,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,535579,Andhra Pradesh,218,0.000000000000000000,0.00000000000000,0,80,1,null,2023-06-18,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,ANDHRA PRADESH,2023,6,188451
2023-05-01,2023-05-14,8icvx,778176605366,778176605366_1,Return,2023-05-14,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.30000000000000,5.00,521185,Andhra Pradesh,279,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-02,1.050000,61.9047619047619,11.142857142857142,279,265.7142857142857,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-13,8icvx,203501964925,203501964925_1,Return,2023-06-13,AFLOAT,Gujarat,383315,Rajasthan,null,24ABVFA4063H1ZA,500720,14.30000000000000,5.00,323603,Rajasthan,300,0.000000000000000000,0.00000000000000,65,0,1,0.0,2023-06-19,1.050000,61.9047619047619,11.142857142857142,300,285.7142857142857,RAJASTHAN,2023,6,188451
2023-06-01,2023-06-13,8icvx,314650917964,314650917964_1,Return,2023-06-13,AFLOAT,Gujarat,383315,Andhra Pradesh,null,24ABVFA4063H1ZA,500720,13.06000000000000,5.00,522658,Andhra Pradesh,274,0.000000000000000000,0.00000000000000,63,0,1,0.0,2023-06-27,1.050000,60.0000000000000,10.799999999999999,274,260.9523809523810,ANDHRA PRADESH,2023,6,188451
2023-06-01,2023-06-13,8icvx,869424426320,869424426320_1,Return,2023-06-13,AFLOAT,Gujarat,383315,Telangana,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,506101,Telangana,218,0.000000000000000000,0.00000000000000,0,64,1,0.0,2023-06-19,1.050000,60.9523809523810,10.971428571428570,282,268.5714285714286,TELANGANA,2023,6,188451
2023-06-01,2023-06-21,8icvx,715773241911,715773241911_1,rto,2023-06-21,AFLOAT,Gujarat,383315,Bihar,null,24ABVFA4063H1ZA,540710,10.38000000000000,5.00,823001,Bihar,218,0.000000000000000000,0.00000000000000,0,80,1,0.0,2023-06-29,1.050000,76.1904761904762,13.714285714285714,298,283.8095238095238,BIHAR,2023,6,188451
